Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
8128,12,16,5,3,12.35,0.48,18.80901308,215.09730487000002,60.9287067,0.0,60.9287067,60.9287067,0.0,60.9287067,676.7593217,615.830615,60.9287067,493.6984369,432.7697302,60.9287067,289.0924852,256.3675224,32.72496282,,,,,,,,,,,,,,,,,,,,,,
8129,12,17,5,3,11.42,1.45,11.28986538,227.17246040999999,11.34127959,0.0,11.34127959,11.34127959,0.0,11.34127959,11.34127959,0.0,11.34127959,11.34127959,0.0,11.34127959,22.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,
8130,12,18,5,3,9.17,1.86,2.233508969,237.75661825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8131,12,19,5,3,6.76,1.38,0.0,247.25298732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8132,12,20,5,3,8.03,0.76,0.0,256.16073779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8133,12,21,5,3,6.21,0.83,0.0,265.07369645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8134,12,22,5,3,2.94,1.45,0.0,274.82381171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8135,12,23,5,3,1.35,1.79,0.0,286.8924836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8136,12,24,5,3,0.69,1.93,0.0,304.5231299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8137,12,1,6,4,0.23,1.86,0.0,334.15309560000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8138,12,2,6,4,-0.16,1.79,0.0,17.43938779999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8139,12,3,6,4,-0.56,1.79,0.0,50.924196499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8140,12,4,6,4,-0.75,1.86,0.0,70.3477752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8141,12,5,6,4,-0.87,1.79,0.0,83.15353112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8142,12,6,6,4,-1.04,1.66,0.0,93.19610072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8143,12,7,6,4,-1.24,1.45,0.0,102.18404998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8144,12,8,6,4,-1.24,1.31,0.0,111.03074133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8145,12,9,6,4,-1.35,1.45,0.192380554,120.35844672,4.547811898,0.0,4.547811898,495.5729734,491.0251615,4.547811898,292.1520766,287.6042647,4.547811898,4.547811898,0.0,4.547811898,29.30122105,1.910703474,27.39051758,,,,,,,,,,,,,,,,,,,,,,
8146,12,10,6,4,1.5,1.31,9.486837411,130.67885472,49.57838544,0.0,49.57838544,661.6774945,612.099109,49.57838544,575.6737773,526.0953919,49.57838544,49.57838544,0.0,49.57838544,177.6654699,134.8748565,42.79061341,,,,,,,,,,,,,,,,,,,,,,
8147,12,11,6,4,5.67,1.52,17.34633635,142.41821527,75.57726818,0.0,75.57726818,586.6880789,511.1108107,75.57726818,739.7048404,664.1275723,75.57726818,75.57726818,0.0,75.57726818,315.574178,261.7619553,53.81222272,,,,,,,,,,,,,,,,,,,,,,
8148,12,12,6,4,8.35,1.66,23.21916939,155.80588078,89.10790536,0.0,89.10790536,437.0343243,347.9264189,89.10790536,863.4918635,774.3839581,89.10790536,89.10790536,0.0,89.10790536,418.4484969,364.198512,54.24998487,,,,,,,,,,,,,,,,,,,,,,
8149,12,13,6,4,10.31,1.59,26.5244239,170.644650287,95.05552547,0.0,95.05552547,230.6316786,135.5761532,95.05552547,917.9841353,822.9286098,95.05552547,95.05552547,0.0,95.05552547,470.2464044,416.271935,53.97446944,,,,,,,,,,,,,,,,,,,,,,
8150,12,14,6,4,11.74,1.59,26.84447766,186.154256285,90.28529152,0.0,90.28529152,90.28529152,0.0,90.28529152,923.2575141,832.9722226,90.28529152,180.1022155,89.81692394,90.28529152,470.3773507,424.0201624,46.35718828,,,,,,,,,,,,,,,,,,,,,,
8151,12,15,6,4,12.62,1.79,24.13464761,201.21480363,81.521294,0.0,81.521294,81.521294,0.0,81.521294,828.3203655,746.7990715,81.521294,371.4075672,289.8862732,81.521294,402.9850758,358.9257572,44.05931855,,,,,,,,,,,,,,,,,,,,,,
8152,12,16,6,4,12.89,1.93,18.74910271,214.9387318,61.77316066,0.0,61.77316066,61.77316066,0.0,61.77316066,672.8674555,611.0942948,61.77316066,488.6928716,426.9197109,61.77316066,287.1860366,253.0333797,34.15265688,,,,,,,,,,,,,,,,,,,,,,
8153,12,17,6,4,11.86,1.86,11.25390348,227.01176783,11.86287317,0.0,11.86287317,11.86287317,0.0,11.86287317,11.86287317,0.0,11.86287317,11.86287317,0.0,11.86287317,23.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,
8154,12,18,6,4,9.56,2.14,2.217030526,237.595695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8155,12,19,6,4,7.03,2.21,0.0,247.08980558000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8156,12,20,6,4,5.06,2.14,0.0,255.99031652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8157,12,21,6,4,3.63,2.14,0.0,264.88785692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8158,12,22,6,4,2.55,2.14,0.0,274.60927641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8159,12,23,6,4,1.77,2.14,0.0,286.6265889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8160,12,24,6,4,1.16,2.14,0.0,304.17089369999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8161,12,1,7,5,0.6,2.14,0.0,333.7356139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8162,12,2,7,5,0.14,2.07,0.0,17.212637400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8163,12,3,7,5,-0.28,1.93,0.0,50.91175580000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8164,12,4,7,5,-0.65,1.79,0.0,70.3912734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8165,12,5,7,5,-0.96,1.66,0.0,83.20298953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8166,12,6,7,5,-1.15,1.59,0.0,93.23980546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8167,12,7,7,5,-1.25,1.52,0.0,102.21872867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8168,12,8,7,5,-2.06,1.24,0.0,111.05439721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8169,12,9,7,5,-1.91,1.17,0.036584415,120.36829904,2.327133455,0.0,2.327133455,452.5021359,450.1750025,2.327133455,266.1085367,263.7814032,2.327133455,2.327133455,0.0,2.327133455,29.29473261,0.333156311,28.9615763,,,,,,,,,,,,,,,,,,,,,,
8170,12,10,7,5,0.94,0.76,9.330947446,130.67050693,49.63405805,0.0,49.63405805,652.0810418,602.4469837,49.63405805,567.2809112,517.6468532,49.63405805,49.63405805,0.0,49.63405805,175.0753799,130.5109599,44.56441999,,,,,,,,,,,,,,,,,,,,,,
8171,12,11,7,5,4.43,0.62,17.19337734,142.38554887,75.29840252,0.0,75.29840252,587.2567629,511.9583604,75.29840252,739.7431418,664.4447393,75.29840252,75.29840252,0.0,75.29840252,313.4485443,259.5462371,53.90230722,,,,,,,,,,,,,,,,,,,,,,
8172,12,12,7,5,6.93,0.48,23.07438011,155.74241452,88.47817846,0.0,88.47817846,438.1489161,349.6707377,88.47817846,864.4440835,775.9659051,88.47817846,88.47817846,0.0,88.47817846,416.1945215,362.5805716,53.61394989,,,,,,,,,,,,,,,,,,,,,,
8173,12,13,7,5,8.6,0.48,26.39497826,170.547186289,95.35764197,0.0,95.35764197,232.4723045,137.1146625,95.35764197,918.888384,823.530742,95.35764197,95.35764197,0.0,95.35764197,469.0658457,414.3404989,54.72534678,,,,,,,,,,,,,,,,,,,,,,
8174,12,14,7,5,9.59,0.62,26.73749946,186.026896076,90.18381923,0.0,90.18381923,90.18381923,0.0,90.18381923,924.8248731,834.6410539,90.18381923,178.3042781,88.1204589,90.18381923,469.2031099,422.8023352,46.40077468,,,,,,,,,,,,,,,,,,,,,,
8175,12,15,7,5,10.16,0.76,24.05429683,201.0681892,81.41088054,0.0,81.41088054,81.41088054,0.0,81.41088054,829.236486,747.8256055,81.41088054,369.4958528,288.0849723,81.41088054,401.805813,357.7150163,44.09079676,,,,,,,,,,,,,,,,,,,,,,
8176,12,16,7,5,10.13,0.83,18.69529457,214.78400377,61.64589387,0.0,61.64589387,61.64589387,0.0,61.64589387,672.6489805,611.0030867,61.64589387,486.051166,424.4052721,61.64589387,285.9106317,251.7412219,34.16940981,,,,,,,,,,,,,,,,,,,,,,
8177,12,17,7,5,9.18,1.1,11.22346671,226.8556629,12.38501372,0.0,12.38501372,12.38501372,0.0,12.38501372,12.38501372,0.0,12.38501372,12.38501372,0.0,12.38501372,24.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,
8178,12,18,7,5,7.12,1.38,2.205556913,237.43989384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8179,12,19,7,5,5.42,1.1,0.0,246.93223429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8180,12,20,7,5,6.37,0.62,0.0,255.82608068000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8181,12,21,7,5,5.55,0.07,0.0,264.70898669999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8182,12,22,7,5,4.76,0.48,0.0,274.40283061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8183,12,23,7,5,3.43,1.17,0.0,286.3702886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8184,12,24,7,5,1.35,1.45,0.0,303.829276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8185,12,1,8,6,0.32,1.45,0.0,333.3237772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8186,12,2,8,6,-0.52,1.38,0.0,16.97759640000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8187,12,3,8,6,-0.97,1.24,0.0,50.888490899999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8188,12,4,8,6,-1.35,1.24,0.0,70.425473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8189,12,5,8,6,-1.55,1.24,0.0,83.2446078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8190,12,6,8,6,-1.57,1.24,0.0,93.27670996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8191,12,7,8,6,-1.63,1.24,0.0,102.2473376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8192,12,8,8,6,-2.7,1.24,0.0,111.07253555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8193,12,9,8,6,-2.65,1.03,0.0,120.37313252,1.982923523,0.0,1.982923523,445.6980807,443.7151572,1.982923523,262.0294471,260.0465236,1.982923523,1.982923523,0.0,1.982923523,29.05228725,0.0,29.05228725,,,,,,,,,,,,,,,,,,,,,,
8194,12,10,8,6,0.01,0.55,9.18079766,130.65772532,49.1003173,0.0,49.1003173,645.8414905,596.7411732,49.1003173,561.6131466,512.5128293,49.1003173,49.1003173,0.0,49.1003173,171.8084765,127.1339433,44.67453323,,,,,,,,,,,,,,,,,,,,,,
8195,12,11,8,6,3.75,0.41,17.04673784,142.34928724,73.82436793,0.0,73.82436793,588.2980901,514.4737221,73.82436793,740.660333,666.8359651,73.82436793,73.82436793,0.0,73.82436793,309.9577978,258.2473605,51.71043728,,,,,,,,,,,,,,,,,,,,,,
8196,12,12,8,6,6.35,0.34,22.93641631,155.67659876,88.39343264,0.0,88.39343264,435.9068652,347.5134326,88.39343264,857.2129853,768.8195526,88.39343264,88.39343264,0.0,88.39343264,411.4252214,357.0297959,54.39542554,,,,,,,,,,,,,,,,,,,,,,
8197,12,13,8,6,7.99,0.14,26.27264389,170.449032104,91.08036512,0.0,91.08036512,232.4842774,141.4039123,91.08036512,931.4836328,840.4032677,91.08036512,91.08036512,0.0,91.08036512,468.6336641,420.6853931,47.94827096,,,,,,,,,,,,,,,,,,,,,,
8198,12,14,8,6,8.92,0.14,26.63758784,185.90065683699999,88.61492619,0.0,88.61492619,88.61492619,0.0,88.61492619,926.8850518,838.2701256,88.61492619,175.2514294,86.63650322,88.61492619,467.1265853,422.7020985,44.42448674,,,,,,,,,,,,,,,,,,,,,,
8199,12,15,8,6,9.28,0.21,23.98065499,200.92427186999998,80.39433378,0.0,80.39433378,80.39433378,0.0,80.39433378,832.4725599,752.0782261,80.39433378,367.950197,287.5558633,80.39433378,400.9090097,358.1622101,42.74679962,,,,,,,,,,,,,,,,,,,,,,
8200,12,16,8,6,9.03,0.34,18.64765448,214.63311297,61.38124252,0.0,61.38124252,61.38124252,0.0,61.38124252,668.6847256,607.3034831,61.38124252,480.8500693,419.4688268,61.38124252,283.2613749,249.0771412,34.18423372,,,,,,,,,,,,,,,,,,,,,,
8201,12,17,8,6,8.23,0.21,11.19861597,226.70415639,12.3850826,0.0,12.3850826,12.3850826,0.0,12.3850826,12.3850826,0.0,12.3850826,12.3850826,0.0,12.3850826,24.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,
8202,12,18,8,6,7.25,0.07,2.199140398,237.28924044000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8203,12,19,8,6,6.07,0.69,0.0,246.78031081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8204,12,20,8,6,3.53,1.1,0.0,255.66807817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8205,12,21,8,6,1.04,1.72,0.0,264.53714625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8206,12,22,8,6,-0.29,1.79,0.0,274.20455595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8207,12,23,8,6,-1.0,1.72,0.0,286.12371310000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8208,12,24,8,6,-1.3,1.66,0.0,303.4985489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8209,12,1,9,7,-1.49,1.66,0.0,332.9181008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8210,12,2,9,7,-1.65,1.66,0.0,16.73427129999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8211,12,3,9,7,-1.81,1.66,0.0,50.8541228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8212,12,4,9,7,-1.95,1.59,0.0,70.4501689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8213,12,5,9,7,-1.99,1.52,0.0,83.27824645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8214,12,6,9,7,-1.98,1.45,0.0,93.30671406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8215,12,7,9,7,-2.02,1.45,0.0,102.26980093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8216,12,8,9,7,-2.11,1.52,0.0,111.08509675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8217,12,9,9,7,-1.87,1.38,0.0,120.37289894,2.832458634,0.0,2.832458634,442.5405779,439.7081192,2.832458634,260.5281838,257.6957252,2.832458634,2.832458634,0.0,2.832458634,27.83714356,0.0,27.83714356,,,,,,,,,,,,,,,,,,,,,,
8218,12,10,9,7,0.99,0.76,9.036418415,130.64046919999998,62.79757945,0.0,62.79757945,293.8709569,231.0733774,62.79757945,261.1347005,198.3371211,62.79757945,62.79757945,0.0,62.79757945,146.4334617,48.42968794,98.00377379,,,,,,,,,,,,,,,,,,,,,,
8219,12,11,9,7,4.33,0.62,16.90645311,142.30939293,95.35163755,0.0,95.35163755,349.1715832,253.8199457,95.35163755,423.8675644,328.5159268,95.35163755,95.35163755,0.0,95.35163755,253.8695912,126.182468,127.6871232,,,,,,,,,,,,,,,,,,,,,,
8220,12,12,9,7,6.65,0.69,22.80531888,155.60839455,84.99051337,0.0,84.99051337,445.1095755,360.1190622,84.99051337,879.1778522,794.1873388,84.99051337,84.99051337,0.0,84.99051337,414.7518215,366.6588077,48.09301388,,,,,,,,,,,,,,,,,,,,,,
8221,12,13,9,7,7.87,0.97,26.15746897,170.350145462,90.01085482,0.0,90.01085482,235.1709607,145.1601059,90.01085482,943.7306715,853.7198167,90.01085482,90.01085482,0.0,90.01085482,471.2773245,425.3133026,45.96402189,,,,,,,,,,,,,,,,,,,,,,
8222,12,14,9,7,8.65,0.83,26.5447992,185.775498578,87.53634153,0.0,87.53634153,87.53634153,0.0,87.53634153,939.6399601,852.1036186,87.53634153,173.7217416,86.18540008,87.53634153,470.2981078,427.8472154,42.45089244,,,,,,,,,,,,,,,,,,,,,,
8223,12,15,9,7,9.12,0.69,23.91378431,200.78302414,80.05104381,0.0,80.05104381,80.05104381,0.0,80.05104381,839.1931713,759.1421275,80.05104381,368.1647376,288.1136937,80.05104381,402.1391827,360.0523078,42.08687483,,,,,,,,,,,,,,,,,,,,,,
8224,12,16,9,7,9.16,0.62,18.60624534,214.48605047,60.81513888,0.0,60.81513888,60.81513888,0.0,60.81513888,685.48095,624.6658112,60.81513888,489.9121715,429.0970327,60.81513888,287.920468,255.1355623,32.78490577,,,,,,,,,,,,,,,,,,,,,,
8225,12,17,9,7,8.54,0.83,11.17940961,226.5572573,12.38513062,0.0,12.38513062,12.38513062,0.0,12.38513062,12.38513062,0.0,12.38513062,12.38513062,0.0,12.38513062,24.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,
8226,12,18,9,7,6.54,1.72,2.197831129,237.14375811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8227,12,19,9,7,4.66,2.28,0.0,246.63406951000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8228,12,20,9,7,2.61,2.0,0.0,255.51635312000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8229,12,21,9,7,1.13,1.93,0.0,264.37239121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8230,12,22,9,7,0.03,1.86,0.0,274.01452724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8231,12,23,9,7,-0.71,1.79,0.0,285.88698239999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8232,12,24,9,7,-1.11,1.72,0.0,303.17896759999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8233,12,1,10,1,-1.33,1.66,0.0,332.51908990000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8234,12,2,10,1,-1.53,1.66,0.0,16.482693100000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8235,12,3,10,1,-1.65,1.59,0.0,50.80838489999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8236,12,4,10,1,-1.8,1.59,0.0,70.4651634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8237,12,5,10,1,-1.87,1.66,0.0,83.30377121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8238,12,6,10,1,-1.87,1.59,0.0,93.32972154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
8239,12,7,10,1,-1.9,1.52,0.0,102.28604596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
