Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif
8202,12,18,8,6,8.72,8.9,3.425374481,248.9754955,22.10150939,0,22.10150939,22.10150939,0,22.10150939,251.6722595,229.5707501,22.10150939,337.2282648,315.1267554,22.10150939,54.56282683,23.33651064,31.22631619
8203,12,19,8,6,8.65,9.1,0,257.6582993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,12,20,8,6,8.5,8.28,0,266.4680124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8205,12,21,8,6,8.95,8.55,0,276.3179802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8206,12,22,8,6,8.91,8.9,0,288.9495983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8207,12,23,8,6,8.49,9.24,0,308.4486096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,12,24,8,6,8.07,8.97,0,343.2174946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8209,12,1,9,7,8.06,8.21,0,28.0821536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,12,2,9,7,7.69,8.41,0,57.9779619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,12,3,9,7,7.77,7.59,0,74.9826082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,12,4,9,7,7.8,7.79,0,86.59252778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,12,5,9,7,7.66,7.93,0,96.02961448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8214,12,6,9,7,7.46,7.52,0,104.7232413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,12,7,9,7,7.6,7.38,0,113.474824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,12,8,9,7,7.79,7.45,0,122.8629613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217,12,9,9,7,7.41,7.72,0,133.3801114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218,12,10,9,7,7.39,7.52,4.456288924,145.425221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,12,11,9,7,7.58,7.17,12.40277324,159.1553846,48.47317686,0,48.47317686,424.8514782,376.3783013,48.47317686,480.6000229,432.126846,48.47317686,48.47317686,0,48.47317686,163.2896042,126.0238143,37.26578992
8220,12,12,9,7,7.87,6.69,18.60715107,174.237372,21.28470952,0,21.28470952,21.28470952,0,21.28470952,21.28470952,0,21.28470952,21.28470952,0,21.28470952,41,0,41
8221,12,13,9,7,8.4,6.07,22.54916001,189.7508796,98.56963704,0,98.56963704,173.1602246,74.59058756,98.56963704,396.0928794,297.5232424,98.56963704,98.56963704,0,98.56963704,247.9507265,127.3605323,120.5901942
8222,12,14,9,7,8.72,6.48,23.80274399,204.5500152,18.16514476,0,18.16514476,18.16514476,0,18.16514476,18.16514476,0,18.16514476,18.16514476,0,18.16514476,35,0,35
8223,12,15,9,7,9.15,6.97,22.21271925,217.8522168,17.63095524,0,17.63095524,17.63095524,0,17.63095524,17.63095524,0,17.63095524,17.63095524,0,17.63095524,34,0,34
8224,12,16,9,7,9.13,7.31,17.97417436,229.4732989,94.23398952,0,94.23398952,94.23398952,0,94.23398952,473.9155249,379.6815354,94.23398952,312.0302101,217.7962206,94.23398952,254.048405,142.0037013,112.0447037
8225,12,17,9,7,9.34,7.59,11.53394553,239.6549765,42.8860131,0,42.8860131,42.8860131,0,42.8860131,92.72453883,49.83852573,42.8860131,88.54453808,45.65852498,42.8860131,88.50535429,13.79330678,74.71204751
8226,12,18,9,7,9.16,7.59,3.412863885,248.8286865,23.23050354,0,23.23050354,23.23050354,0,23.23050354,107.9041159,84.67361236,23.23050354,138.8437836,115.6132801,23.23050354,42.66790368,8.54611763,34.12178605
8227,12,19,9,7,8.98,7.31,0,257.5045638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8228,12,20,9,7,8.75,6.76,0,266.2987638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,12,21,9,7,9,6.9,0,276.1189328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8230,12,22,9,7,8.99,6.62,0,288.694896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,12,23,9,7,8.78,6.14,0,308.095908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,12,24,9,7,8.56,5.38,0,342.8031001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,12,1,10,1,8.53,4.69,0,27.8997315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,12,2,10,1,8.23,4,0,57.9635618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,12,3,10,1,7.96,3.38,0,75.0069749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236,12,4,10,1,7.67,2.83,0,86.62091313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8237,12,5,10,1,6.89,2.07,0,96.05326271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8238,12,6,10,1,6.65,1.31,0,104.7390512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8239,12,7,10,1,7.9,0.9,0,113.4804324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,12,8,10,1,7.05,1.1,0,122.855214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,12,9,10,1,7.67,0.62,0,133.3544673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242,12,10,10,1,6.3,1.17,4.317738895,145.3759752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8243,12,11,10,1,5.22,1.66,12.26826204,159.0775122,48.06231712,0,48.06231712,418.4795137,370.4171966,48.06231712,472.7369801,424.674663,48.06231712,48.06231712,0,48.06231712,159.8679855,122.540795,37.32719046
8244,12,12,10,1,8.02,2.14,18.4808059,174.1302723,77.48076063,0,77.48076063,213.4283239,135.9475633,77.48076063,330.0142115,252.5334509,77.48076063,77.48076063,0,77.48076063,189.1462197,95.85549031,93.29072939
8245,12,13,10,1,9.21,2.28,22.43651631,189.6210902,98.54009549,0,98.54009549,178.6243692,80.08427371,98.54009549,415.8525848,317.3124893,98.54009549,98.54009549,0,98.54009549,254.3317519,135.1319171,119.1998348
8246,12,14,10,1,10.02,1.79,23.70949889,204.4084918,84.1240348,0,84.1240348,84.1240348,0,84.1240348,900.2414417,816.1174069,84.1240348,95.36587693,11.24184213,84.1240348,406.1354777,358.4458818,47.68959595
8247,12,15,10,1,10.39,1.45,22.14266567,217.7082627,105.9993305,0,105.9993305,105.9993305,0,105.9993305,645.2428725,539.243542,105.9993305,257.5119544,151.5126239,105.9993305,337.966595,227.929073,110.037522
8248,12,16,10,1,10.54,1.31,17.92787082,229.3313357,85.1412979,0,85.1412979,85.1412979,0,85.1412979,316.1245218,230.9832239,85.1412979,216.8953841,131.7540862,85.1412979,204.1778374,86.0320469,118.1457905
8249,12,17,10,1,10.56,1.38,11.50914665,239.5150245,61.34106039,0,61.34106039,61.34106039,0,61.34106039,256.670386,195.3293256,61.34106039,239.4066271,178.0655667,61.34106039,138.2442864,53.81884913,84.42543727
8250,12,18,10,1,10.41,1.66,3.40588571,248.687779,26.08259573,0,26.08259573,26.08259573,0,26.08259573,146.589544,120.5069483,26.08259573,189.7801959,163.6976002,26.08259573,53.09743786,12.09743786,41
8251,12,19,10,1,9.83,2.14,0,257.35738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8252,12,20,10,1,9.01,2.28,0,266.1369797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8253,12,21,10,1,8.99,2.48,0,275.9286899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8254,12,22,10,1,8.7,2.69,0,288.4508534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255,12,23,10,1,8.34,3.38,0,307.7550029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8256,12,24,10,1,7.84,3.66,0,342.3919991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,12,1,11,2,7.41,3.79,0,27.7062762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,12,2,11,2,7.19,3.93,0,57.9375419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8259,12,3,11,2,7.17,4.07,0,75.021772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8260,12,4,11,2,7.13,4.21,0,86.64131398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,12,5,11,2,7.23,4.41,0,96.06999947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,12,6,11,2,7.28,4.62,0,104.7486933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8263,12,7,11,2,7.38,4.76,0,113.480441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8264,12,8,11,2,7.52,4.9,0,122.8423974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8265,12,9,11,2,7.79,5.17,0,133.3243991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8266,12,10,11,2,7.75,5.31,4.185018874,145.3232417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8267,12,11,11,2,8.23,5.31,12.14011506,158.9975204,42.44097527,0,42.44097527,158.076567,115.6355917,42.44097527,174.8074673,132.366492,42.44097527,42.44097527,0,42.44097527,88.40468427,37.80896185,50.59572242
8268,12,12,11,2,9.25,5.45,18.36132292,174.0228116,18.65944329,0,18.65944329,18.65944329,0,18.65944329,18.65944329,0,18.65944329,18.65944329,0,18.65944329,36,0,36
8269,12,13,11,2,10.19,5.86,22.33107751,189.4927763,98.31479605,0,98.31479605,180.3606962,82.04590015,98.31479605,421.2215296,322.9067336,98.31479605,98.31479605,0,98.31479605,255.4553836,136.8529238,118.6024598
8270,12,14,11,2,11.09,6.48,23.62353584,204.269982,54.83340329,0,54.83340329,54.83340329,0,54.83340329,62.49581742,7.66241413,54.83340329,54.92369635,0.09029306,54.83340329,107,3.3516081,103.6483919
8271,12,15,11,2,11.9,7.1,22.07967715,217.5684137,67.35704114,0,67.35704114,67.35704114,0,67.35704114,91.45260024,24.0955591,67.35704114,74.06863166,6.71159052,67.35704114,135.9660517,10.1463216,125.8197301
8272,12,16,11,2,12.35,7.38,17.88819749,229.1942133,88.68291705,0,88.68291705,88.68291705,0,88.68291705,407.5807549,318.8978379,88.68291705,269.582689,180.899772,88.68291705,230.3464927,118.3361883,112.0103044
8273,12,17,11,2,12.26,6.76,11.49044828,239.3804681,56.82609566,0,56.82609566,56.82609566,0,56.82609566,478.2165688,421.3904731,56.82609566,439.1355922,382.3094965,56.82609566,177.1142127,115.6601264,61.45408629
8274,12,18,11,2,11.88,6.83,3.404487817,248.5528037,16.2918046,0,16.2918046,16.2918046,0,16.2918046,52.36622156,36.07441696,16.2918046,65.05359228,48.76178768,16.2918046,30.12048413,3.60836151,26.51212262
8275,12,19,11,2,11.46,6.48,0,257.2167864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8276,12,20,11,2,11.26,6.34,0,265.9827082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8277,12,21,11,2,11.3,5.93,0,275.7473172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,12,22,11,2,11.3,5.72,0,288.2175841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,12,23,11,2,11.32,4.9,0,307.4261765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,12,24,11,2,11.22,3.93,0,341.9847347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,12,1,12,3,11,2.55,0,27.5016884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8282,12,2,12,3,10.65,1.38,0,57.8996569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8283,12,3,12,3,10.89,0.69,0,75.026832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,12,4,12,3,10.86,0.34,0,86.65361695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,12,5,12,3,10.77,0.41,0,96.07974313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,12,6,12,3,10.6,0.62,0,104.7521055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287,12,7,12,3,10.58,1.86,0,113.4748009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,12,8,12,3,10.63,3.79,0,122.8244712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8289,12,9,12,3,10.26,4.14,0,133.2898713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,12,10,12,3,10.04,4.28,4.0581511,145.2669849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,12,11,12,3,10.03,4.28,12.01835822,158.9153698,42.42888209,0,42.42888209,159.1577423,116.7288602,42.42888209,175.8204497,133.3915676,42.42888209,42.42888209,0,42.42888209,88.45134478,37.73583895,50.71550583
8292,12,12,12,3,10.18,4.34,18.24873254,173.9149467,16.04233132,0,16.04233132,16.04233132,0,16.04233132,16.04233132,0,16.04233132,16.04233132,0,16.04233132,31,0,31
8293,12,13,12,3,10.29,4.34,22.23288002,189.3658984,37.17149171,0,37.17149171,37.17149171,0,37.17149171,37.17149171,0,37.17149171,37.17149171,0,37.17149171,71,0,71
8294,12,14,12,3,10.4,4.48,23.5448984,204.1344602,75.58803841,0,75.58803841,75.58803841,0,75.58803841,112.165863,36.57782459,75.58803841,75.94647682,0.35843841,75.58803841,156.0146492,15.9393501,140.0752991
8295,12,15,12,3,10.5,4.21,22.02380345,217.4326615,67.43776143,0,67.43776143,67.43776143,0,67.43776143,94.00346342,26.56570199,67.43776143,74.77382773,7.3360663,67.43776143,136.9312076,11.1482897,125.7829179
8296,12,16,12,3,10.53,4.07,17.85520678,229.061939,23.39000318,0,23.39000318,23.39000318,0,23.39000318,23.39000318,0,23.39000318,23.39000318,0,23.39000318,45,0,45
8297,12,17,12,3,10.71,4.34,11.47790111,239.2513262,26.31915443,0,26.31915443,26.31915443,0,26.31915443,28.87264447,2.55349004,26.31915443,28.62507589,2.30592146,26.31915443,51,0.6986119,50.3013881
8298,12,18,12,3,10.59,4.28,3.408715583,248.4237877,18.62616411,0,18.62616411,18.62616411,0,18.62616411,72.58931666,53.96315255,18.62616411,91.22120715,72.59504304,18.62616411,33.10605462,5.38781074,27.71824388
8299,12,19,12,3,10.42,4.34,0,257.0828174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,12,20,12,3,10.21,4.28,0,265.8359918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,12,21,12,3,10.31,4.14,0,275.5748727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,12,22,12,3,10.28,4.14,0,287.9951893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,12,23,12,3,10.25,4.21,0,307.1096883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,12,24,12,3,10.29,4.14,0,341.5818463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,12,1,13,4,10.28,4.07,0,27.2858971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,12,2,13,4,10.21,3.86,0,57.8496751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8307,12,3,13,4,10.01,3.59,0,75.0219953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,12,4,13,4,9.62,3.17,0,86.65771427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8309,12,5,13,4,9.23,2.62,0,96.0824163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8310,12,6,13,4,8.46,2.21,0,104.7492292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8311,12,7,13,4,7.55,2.21,0,113.4634656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8312,12,8,13,4,6.44,1.93,0,122.8013967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,12,9,13,4,6.71,1.52,0,133.2508494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8314,12,10,13,4,5.64,1.66,3.937154959,145.2071701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8315,12,11,13,4,5.93,1.86,11.90301426,158.831021,48.34643848,0,48.34643848,348.5274086,300.1809701,48.34643848,390.7503191,342.4038806,48.34643848,48.34643848,0,48.34643848,138.9921339,95.98356713,43.00856677
8316,12,12,13,4,8.31,2.07,18.14306179,173.806634,71.61608986,0,71.61608986,397.1958684,325.5797785,71.61608986,671.1617443,599.5456544,71.61608986,71.61608986,0,71.61608986,276.1526137,223.5594577,52.59315605
8317,12,13,13,4,9.5,2.41,22.14195676,189.240417,84.69253128,0,84.69253128,269.9073634,185.2148321,84.69253128,803.785958,719.0934267,84.69253128,84.69253128,0,84.69253128,359.853692,302.1572021,57.69648986
8318,12,14,13,4,10.88,2.55,23.47362667,204.0019001,88.95023112,0,88.95023112,88.95023112,0,88.95023112,860.1934898,771.2432587,88.95023112,94.98169064,6.03145952,88.95023112,393.3135876,334.9343169,58.37927066
8319,12,15,13,4,12.08,2.62,21.97509093,217.300997,90.08975693,0,90.08975693,90.08975693,0,90.08975693,786.6784144,696.5886575,90.08975693,280.8116957,190.7219388,90.08975693,360.9862211,291.4331325,69.5530886
8320,12,16,13,4,12.96,2.62,17.8289479,228.9345183,68.88988786,0,68.88988786,68.88988786,0,68.88988786,785.0807818,716.1908939,68.88988786,470.8391102,401.9492223,68.88988786,306.5338384,264.1403305,42.39350788
8321,12,17,13,4,13.21,2.62,11.47155287,239.127615,53.51771834,0,53.51771834,53.51771834,0,53.51771834,578.4737365,524.9560182,53.51771834,525.4452617,471.9275434,53.51771834,188.1249788,143.2519762,44.87300262
8322,12,18,13,4,12.87,2.28,3.418611856,248.3007551,22.03784027,0,22.03784027,22.03784027,0,22.03784027,298.9431276,276.9052873,22.03784027,392.8460335,370.8081932,22.03784027,55.15122762,27.64570085,27.50552677
8323,12,19,13,4,11.94,2.21,0,256.955503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8324,12,20,13,4,10.35,1.93,0,265.6968675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,12,21,13,4,10.58,1.03,0,275.4114062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8326,12,22,13,4,10.4,1.03,0,287.7837565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8327,12,23,13,4,10.02,1.03,0,306.8057739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8328,12,24,13,4,9.28,1.1,0,341.1838674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8329,12,1,14,5,7.83,1.31,0,27.0588606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,12,2,14,5,5.59,1.66,0,57.7873795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,12,3,14,5,4.88,1.79,0,75.0071108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,12,4,14,5,5.48,2.21,0,86.65350395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8333,12,5,14,5,5.59,2.55,0,96.07794597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8334,12,6,14,5,5.45,2.69,0,104.7400091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8335,12,7,14,5,5.35,2.83,0,113.4463914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8336,12,8,14,5,5.18,2.83,0,122.7731375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,12,9,14,5,4.98,2.76,0,133.2073001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8338,12,10,14,5,4.97,2.9,3.822046976,145.1437629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,12,11,14,5,5.16,3.03,11.79410272,158.7444349,45.89605308,0,45.89605308,418.2148594,372.3188063,45.89605308,469.7509537,423.8549006,45.89605308,45.89605308,0,45.89605308,153.0147237,117.7981507,35.21657305
8340,12,12,14,5,6.11,3.03,18.04433432,173.6978305,70.23852302,0,70.23852302,405.3240467,335.0855237,70.23852302,685.3644154,615.1258924,70.23852302,70.23852302,0,70.23852302,277.8586201,228.1968002,49.66181992
8341,12,13,14,5,8.04,2.76,22.05833716,189.1162922,84.48479016,0,84.48479016,270.4321382,185.947348,84.48479016,801.4650323,716.9802421,84.48479016,84.48479016,0,84.48479016,357.8834929,300.1400193,57.74347365
8342,12,14,14,5,10.3,2.34,23.40975721,203.8722745,91.33550299,0,91.33550299,91.33550299,0,91.33550299,831.4386881,740.1031851,91.33550299,95.66252273,4.32701974,91.33550299,385.3236393,320.4263728,64.89726651
8343,12,15,14,5,12.04,2,21.9335825,217.1734094,84.75110467,0,84.75110467,84.75110467,0,84.75110467,842.9681604,758.2170557,84.75110467,290.590616,205.8395113,84.75110467,372.0125636,316.3686848,55.64387881
8344,12,16,14,5,12.93,1.72,17.80946674,228.8119547,75.58950169,0,75.58950169,75.58950169,0,75.58950169,724.9822323,649.3927306,75.58950169,438.1689005,362.5793988,75.58950169,296.2497583,238.9298683,57.31989001
8345,12,17,14,5,13.19,1.52,11.47144834,239.0093483,54.40947004,0,54.40947004,54.40947004,0,54.40947004,558.7812543,504.3717843,54.40947004,505.8570495,451.4475795,54.40947004,185.4832464,137.365952,48.11729439
8346,12,18,14,5,12.91,1.24,3.434216909,248.1837265,22.08848673,0,22.08848673,22.08848673,0,22.08848673,299.4571193,277.3686326,22.08848673,391.8848814,369.7963947,22.08848673,55.2305935,27.74024699,27.49034651
8347,12,19,14,5,11.23,1.31,0,256.834869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8348,12,20,14,5,9.89,1.45,0,265.5653668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8349,12,21,14,5,8.93,1.45,0,275.2569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350,12,22,14,5,7.42,1.59,0,287.5833603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8351,12,23,14,5,6.09,1.86,0,306.514645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8352,12,24,14,5,4.79,2.07,0,340.7913221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8353,12,1,15,6,4.33,2.34,0,26.8205682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8354,12,2,15,6,4.3,2.55,0,57.7125687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8355,12,3,15,6,4.51,2.76,0,74.9820361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8356,12,4,15,6,4.88,2.97,0,86.64089003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8357,12,5,15,6,5.21,3.17,0,96.06626363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8358,12,6,15,6,5.49,3.31,0,104.7243937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8359,12,7,15,6,5.61,3.31,0,113.4235373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8360,12,8,15,6,5.6,3.31,0,122.7396592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8361,12,9,15,6,5.55,3.24,0,133.1591919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8362,12,10,15,6,5.42,3.31,3.712840792,145.0767301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8363,12,11,15,6,5.97,3.1,11.69163995,158.6555729,45.49392459,0,45.49392459,410.311805,364.8178804,45.49392459,459.9380062,414.4440816,45.49392459,45.49392459,0,45.49392459,149.5197353,114.258195,35.26154033
8364,12,12,15,6,8.29,2.9,17.9525703,173.5884927,68.96089973,0,68.96089973,409.0419773,340.0810776,68.96089973,691.2409262,622.2800265,68.96089973,68.96089973,0,68.96089973,277.2491646,229.766559,47.48260561
8365,12,13,15,6,10.8,2.62,21.98204713,188.993484,85.24503726,0,85.24503726,269.7569458,184.5119085,85.24503726,791.7637535,706.5187162,85.24503726,85.24503726,0,85.24503726,354.7269669,294.7597244,59.96724248
8366,12,14,15,6,12.56,2.55,23.35332304,203.7455558,91.23602622,0,91.23602622,91.23602622,0,91.23602622,831.1333245,739.8972983,91.23602622,94.10450806,2.86848184,91.23602622,384.4019608,319.4691592,64.93280162
8367,12,15,15,6,13.44,2.83,21.89931753,217.0498867,85.60008449,0,85.60008449,85.60008449,0,85.60008449,833.7380901,748.1380056,85.60008449,286.9986136,201.3985291,85.60008449,369.2795568,311.4456767,57.83388011
8368,12,16,15,6,13.71,3.1,17.7968059,228.6942497,75.59136411,0,75.59136411,75.59136411,0,75.59136411,726.3757311,650.784367,75.59136411,437.1147488,361.5233847,75.59136411,296.3010465,238.9739104,57.32713606
8369,12,17,15,6,13.57,3.03,11.47762927,238.896537,55.89241466,0,55.89241466,55.89241466,0,55.89241466,531.8227763,475.9303616,55.89241466,480.0879912,424.1955765,55.89241466,183.3283038,129.4488724,53.87943141
8370,12,18,15,6,13,2.97,3.455568396,248.072719,22.2109681,0,22.2109681,22.2109681,0,22.2109681,305.3339153,283.1229472,22.2109681,398.0883929,375.8774248,22.2109681,55.88539093,28.41543507,27.46995586
8371,12,19,15,6,11.74,3.1,0,256.7209369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8372,12,20,15,6,10.46,3.31,0,265.4415154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,12,21,15,6,9.49,3.38,0,275.1115665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,12,22,15,6,8.86,3.52,0,287.3940619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8375,12,23,15,6,8.51,3.52,0,306.2364885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8376,12,24,15,6,8.21,3.59,0,340.4047226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,12,1,16,7,8.02,3.59,0,26.5710409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8378,12,2,16,7,7.94,3.66,0,57.625058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,12,3,16,7,7.92,3.79,0,74.9466382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,12,4,16,7,7.98,4,0,86.61978282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,12,5,16,7,8.09,4.07,0,96.04730545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,12,6,16,7,8.21,4.14,0,104.7023349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,12,7,16,7,8.21,4.34,0,113.3948653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,12,8,16,7,8.28,4.34,0,122.7009297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,12,9,16,7,8.21,4.14,0,133.1064946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,12,10,16,7,8.47,4.14,3.609547158,145.0060392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,12,11,16,7,8.86,4.21,11.59563903,158.5643965,49.50502425,0,49.50502425,254.4594195,204.9543953,49.50502425,281.8188756,232.3138514,49.50502425,49.50502425,0,49.50502425,115.3895328,63.56823069,51.82130211
8388,12,12,16,7,9.84,4.07,17.86778649,173.4785775,80.33073105,0,80.33073105,277.860151,197.52942,80.33073105,440.5620111,360.2312801,80.33073105,80.33073105,0,80.33073105,217.7783689,132.4406812,85.33768766
